taxonID	vernacularName	language	countryCode	locality	transliteration
11468744	Sweet Locust	English			
11468744	Gledichiya Tryokhkolyuchkovaya	Russian	RU	Russia	
11468744	Honey-locust	English			
11468744	Acacia De Tres Puas	Spanish			
11468744	Iglicznia	Polish	PL	Poland	
11468744	Tzankanush	Armenian	AM	Armenia	
11468744	Spino Di Cristo	Italian	IT	Italy	
11468744	Common Honey-Locust	English			
11468744	Honey-chuck	English			
11468744	Acacia Negra				
11468744	Gledichiya Obyknovennaya	Russian	RU	Russia	
11468744	Sheitan-agadzhy	Azerbaijani	AZ	Azerbaijan	
11468744	Three-thorned Acacia	English			
11468745	Tola				
11468745	Agba				
11468746	Oduma				
11468750	Gombe				
11468767	Red Oak	English			
11468773	Coronillo				
11468773	Caranchi				
11468773	Espina De Corona				
11468778	Rhodesian Mahogany	English			
11468782	Bubinga				
11468782	Faux Bois de Rose	French			
11468783	Campeche				
11468783	Palo Negro				
11468783	Logwood	English			
11468783	Patang	Hindi	IN	India	
11468783	Campechier				
11468783	Campeche Wood	English			
11468783	Tinta				
11468783	Bois Campeche	French			
11468783	Palo Campeche				
11468783	Palo De Tinta				
11468783	Bois de Campeche	French			
11468785	Mvana				
11468786	Jatoba				
11468786	Locust	English			
11468786	Simiri				
11468786	Abati				
11468786	Asucar-huain				
11468786	Corobore				
11468786	Pampa Estoraque				
11468786	Timbary				
11468786	West Indian Locust	English			
11468786	South American Locust	English			
11468786	Nazareno				
11468786	Guapinol				
11468786	Stinking Tree	English			
11468786	Jatai				
11468786	Courbaril				
11468786	Jataiba				
11468786	Jutahy				
11468786	Algarobo				
11468786	West Indian Locust Tree	English			
11468786	Jatahy				
11468786	Avati				
11468786	Trapuca				
11468787	Zanzibar Copal	English			
11468787	Tandrofo		MG	Madagascar	
11468787	Mandrofo		MG	Madagascar	
11468787	Gum Copal				
11468787	Mandrirofo		MG	Madagascar	
11468787	Copalier	French	MG	Madagascar	
11468787	Tandroroho		MG	Madagascar	
11468787	Analomanta		MG	Madagascar	
11468787	Mandrorofo		MG	Madagascar	
11468790	Congo Copal	English			
11468790	Paka				
11468790	Ebana				
11468790	Cameroons Copal	English			
11468792	Shedua				
11468792	Ovangkol				
11468804	Ngang				
11468811	Congo Zebrawood	English			
11468817	Casse				
11468820	Zingana				
11468821	Zingana				
11468828	Hintsina		MG	Madagascar	
11468828	Hintsikafitra		MG	Madagascar	
11468828	Hintsy		MG	Madagascar	
11468828	Tsararavina		MG	Madagascar	
11468828	Hintsi		MG	Madagascar	
11468828	Hintsika		MG	Madagascar	
11468828	Faux Gayac				
11468828	Harandranto		MG	Madagascar	
11468828	Gayac				
11468828	Fehi				
11468838	Ngaba				
11468851	Mekogho				
11468852	Vilayati Babul	Hindi	IN	India	
11468852	Bayahonda Blanca				
11468852	Cambron				
11468852	Acacia				
11468852	Retama				
11468852	Pino Japones				
11468852	Madame Naiz				
11468852	Acacia De Los Masones				
11468852	Vilayti Kikar	Hindi	IN	India	
11468852	Aroma Extranjera				
11468852	Madame Yass				
11468852	Mexican Palo Verde	English			
11468852	Mulvakai	Tamil			
11468852	Cateping				
11468852	Quatre Epingles	French			
11468852	Genet Epineux	French			
11468852	Lluvia De Oro				
11468852	Capinillo				
11468852	Junco				
11468852	Cina-cina				
11468852	Jerusalem Thorn	English			
11468854	Diya-ratambala	Sinhala	LK	Sri Lanka	
11468854	Diya-ratmal	Sinhala	LK	Sri Lanka	
11468854	Ashok	Hindi	IN	India	
11468854	Asoca				
11468854	Asogam	Tamil			
11468854	Jonesia Asoka				
11468861	Ahianana				
11468870	Divida				
11468876	Amli	Hindi	IN	India	
11468876	Tamaren				
11468876	Anbli	Hindi	IN	India	
11468876	Imli	Hindi	IN	India	
11468876	Tamarindo				
11468876	Tamarin des Bas	French			
11468876	Tamarin				
11468876	Tamarind	English			
11468876	Tamarinier	French			
11468876	Tamare				
11468876	Puli	Tamil			
11468876	Siyambala	Sinhala			
11468876	Maha-siyambala	Sinhala			
11468876	Indian Date	English			
11468876	Madiro		MG	Madagascar	
11468876	Kily		MG	Madagascar	
11468876	Tamarinier des Bas	French			
11468876	Tamrind				
11468876	Tamerine				
11468876	Tamaleni				
11468877	Nkaga				
11468883	Ekop				
11468883	Ekop Ribi				
11468883	Ribi				
11468883	Ekaba				
11468892	Colorado	English			
11468892	Amarillo De Guayaquil				
11468892	Cartan				
11468892	Balaustre				
11468892	Pau Rainha				
11468892	Shipuradai				
11468892	Porcupine Tree				
11468892	Palo Colorado				
11468892	Pao Rainha				
11468892	Kartang				
11468905	Beniamam				
11468906	Gola				
11468906	African Pine	English			
11468908	Camel's Foot	English			
11468908	Gemsbuck Bean	English			
11468916	Guacamayo		CO	Colombia	
11468916	Lombrigueira				
11468916	Angelim-branco				
11468916	Angelim				
11468916	Caconnier Rouge	French			
11468916	Pilon				
11468916	Manga-brava				
11468916	Sucupira Da Varzea				
11468916	Andira Uchi				
11468916	Almendro				
11468916	Jumbie Bead	English			
11468916	Angelim-liso				
11468916	Angelin Tree	English			
11468916	Pleasant-wood	English			
11468916	Sarinette				
11468916	Angelino				
11468916	Palo De Burro				
11468916	Tobago-chapermo				
11468916	Arenillo				
11468916	Cabbage-tree	English			
11468916	Cabbagebark				
11468916	Dedefouden				
11468916	Anndjelinn				
11468916	Bastard Mahogany	English			
11468916	Cuilembuca				
11468916	Morcegueira				
11468916	Cumaruana				
11468916	Guaycamayo				
11468916	Uchi				
11468916	Aboranzork				
11468916	Cabbage Bark	English			
11468916	Cocu				
11468916	Pau-palmeira				
11468916	Maea Colorada				
11468916	Moca				
11468916	Moca Blanca				
11468916	Moza Blanca				
11468916	Alemendro				
11468916	Macayo				
11468916	Almendro De Rio				
11468916	Umare				
11468916	Uchirana				
11468916	West Indian Walnut				
11468916	L'Angelin				
11468916	Yaba				
11468916	Vchirama				
11468916	Andirauchi				
11468916	Chirai				
11468916	Avineira				
11468916	Quilla				
11468916	Almendro Cimarrou				
11468916	Sucurira-de-varzea				
11468916	Palo Maco				
11468916	Bois Palmiste	French			
11468916	Cabbagibark				
11468921	Vahita		MG	Madagascar	
11468921	Vahintaha		MG	Madagascar	
11468921	Vahintala		MG	Madagascar	
11468921	Felangoaka		MG	Madagascar	
11468921	Vahinta		MG	Madagascar	
11468924	Liane a Clous	French			
11468924	Bejuco De Peseta				
11468924	Marmeleiro-da-praia				
11468924	Pendola				
11468924	Bejuco Serna Blanco				
11468924	Maraimaray				
11468924	Palo De Pollo				
11468924	Maray-maray				
11468924	Bugi				
11468924	Marmelo				
11468932	Kala	Sinhala	LK	Sri Lanka	
11468932	Sirsa	Hindi	IN	India	
11468932	Velaruvai	Tamil			
11468932	Bol-mara	Sinhala	LK	Sri Lanka	
11468944	Shisham	Hindi	IN	India	
11468944	Indian Rosewood	English			
11468944	Itti	Tamil			
11468944	Bombay Blackwood	English			
11468944	East India Blackwood	English			
11468944	Pahari Sisoo	Hindi	IN	India	
11468944	Bombay Rosewood	English			
11468944	Safed Sisum	Hindi	IN	India	
11468944	Pai	Hindi	IN	India	
11468957	Sissu	Hindi	IN	India	
11468957	Sissai	Hindi	IN	India	
11468957	Shisham	Hindi	IN	India	
11468957	Indian Rosewood	English			
11468957	Siso				
11468957	Sissoo Tree	English			
11468957	Sissoo				
11468957	Sisu				
11468961	Barwood	English			
11468961	Kino				
11468963	Camwood	English			
11468966	Tipa Blanca				
11468966	Tipu Tree	English			
11468966	Palo Mortero				
11468966	Tipa				
11468973	Chinese Blackwood	English			
11468973	African Blackwood	English			
11468973	Senegal Ebony	English			
11468973	Sudan Ebony	English			
11468973	East African Blackwood	English			
11468973	African Ebony	English			
11468983	African Teak	English			
11468983	Transvaal Teak	English			
11468983	Muninga				
11468986	Cibicibi				
11468986	Padouk				
11468986	Bloodwood				
11468986	Sang Dragon				
11468986	Sandrago				
11468986	Sang Drago				
11468989	Mututi				
11468990	Barwood	English			
11468990	African Padouk	English			
11468994	Sola	Hindi	IN	India	
11468994	Pith Plant	English			
11468994	Laugauni	Hindi	IN	India	
11468994	Sola Pith Plant	English			
11468994	Maha Diya Siyambala	Sinhala			
11468994	Attuneddi	Tamil			
11468995	Pega Pega				
11468995	Tamarindillo				
11468995	American Sensitive Plant	English			
11468995	Joint Vetch	English			
11468995	Yerba Rosario				
11468995	Thornless Mimosa	English			
11468995	American Joint-Vetch	English			
11468995	Dormidera Cimarrona				
11468995	Morivivi Bobo				
11469002	Hamotsy		MG	Madagascar	
11469002	Poakaty		MG	Madagascar	
11469002	Fanisejetra		MG	Madagascar	
11469002	Fotsy		MG	Madagascar	
11469002	Hamotsy Fotsy				
11469003	Vodifonga		MG	Madagascar	
11469003	Vodifomba		MG	Madagascar	
11469003	Roiantanety		MG	Madagascar	
11469003	Ambach	English			
11469003	Odifonga		MG	Madagascar	
11469003	Dofonga		MG	Madagascar	
11469003	Ambatch				
11469003	Bemaivara		MG	Madagascar	
11469003	Nile Pith Tree	English			
11469039	Demaivana		MG	Madagascar	
11469039	Fanaivana		MG	Madagascar	
11469039	Hamitra		MG	Madagascar	
11469039	Fangnivan		MG	Madagascar	
11469039	Famounty		MG	Madagascar	
11469045	Sola	Hindi	IN	India	
11469045	Laugauni	Hindi	IN	India	
11469045	Sensitive Vetch	English			
11469045	Heen-diya-siyambala	Sinhala	LK	Sri Lanka	
11469045	Dyia-siyambala	Sinhala	LK	Sri Lanka	
11469045	Didhen	Hindi	IN	India	
11469045	Phulan	Hindi	IN	India	
11469045	Hamoka		MG	Madagascar	
11469071	cacahuete	French			
11469071	Alune Depemynt	Romanian	MD	Moldova	
11469071	Ground Nut	English			
11469071	Cacahouete	French			
11469071	Peanut	English			
11469071	Erdnuss	German	DE	Germany	
11469071	Pistache	French			
11469071	Pindels				
11469071	Pistach	French			
11469071	Eryongok	Uzbek	UZ	Uzbekistan	
11469071	Jordnot	Swedish	SE	Sweden	
11469071	Maapahkina	Finnish	FI	Finland	
11469071	Kitaiskie Oreshki	Russian	RU	Russia	
11469071	Kitaiski Boby	Ukrainian	UA	Ukraine	
11469071	Khuasan	Mongolian	MN	Mongolia	
11469071	Earthnut	English			
11469071	Pistache de Terre	French			
11469071	Goober				
11469071	Mani				
11469071	Erfyndygy	Azerbaijani	AZ	Azerbaijan	
11469071	Monkeynut	English			
11469071	Arakhis Podzemnyi	Russian	RU	Russia	
11469071	Groundnut	English			
11469071	Mungphali	Hindi	IN	India	
11469071	Mani Largo				
11469071	Cacahuetes	French			
11469071	Amendoim	Portuguese			
11469071	Mumphali	Hindi	IN	India	
11469071	Arachide	French			
11469071	Mancarra	Portuguese	PT	Portugal	
11469071	Zemlyani Gorikhy	Ukrainian	UA	Ukraine	
11469071	Aracide	Italian	IT	Italy	
11469071	Mendobi	Portuguese	PT	Portugal	
11469071	Orzech Ziemny	Polish	PL	Poland	
11469071	Alune Americane	Russian	RU	Russia	
11469071	Cacachuet	Spanish	ES	Spain	
11469071	Zemlyanoi Orekh	Russian	RU	Russia	
11469076	Rangosty				
11469076	Rangotsy		MG	Madagascar	
11469080	Tepe Colombiano				
11469080	Amendoim Rasteiro				
11469081	Amendoim Bravo				
11469097	Hivaniva		MG	Madagascar	
11469097	Nivaniva		MG	Madagascar	
11469097	Soarindrana		MG	Madagascar	
11469097	Sorindrana		MG	Madagascar	
11469097	Ramangorona		MG	Madagascar	
11469120	Tsibokona		MG	Madagascar	
11469120	Tsiboko		MG	Madagascar	
11469120	Tsibokony		MG	Madagascar	
11469120	Voananakova				
11469120	Tombokanjeva		MG	Madagascar	
11469120	Tsikobona		MG	Madagascar	
11469120	Tsibokoboko		MG	Madagascar	
11469129	Fanivonjetry		MG	Madagascar	
11469129	Fanivanjetra		MG	Madagascar	
11469129	Tsingilongilondrano		MG	Madagascar	
11469129	Manjakabe		MG	Madagascar	
11469129	Fanombo		MG	Madagascar	
11469133	Coral Tree	English			
11469134	Nourouc sans Epines	French			
11469139	Nourouc				
11469139	Immortelle				
11469139	Amapola				
11469139	Arbre a Corail	French			
11469139	Motel				
11469139	Murungu	Tamil			
11469139	Murukku	Tamil			
11469139	Mullu-murukku	Tamil			
11469139	Mouroque				
11469139	Yak-erabodu	Sinhala	LK	Sri Lanka	
11469139	Weta-erabodu	Sinhala	LK	Sri Lanka	
11469139	Thorny Dadap	English			
11469139	Murunga	Sinhala	LK	Sri Lanka	
11469139	Katu-eramadu	Sinhala	LK	Sri Lanka	
11469139	Era-mudu	Sinhala	LK	Sri Lanka	
11469139	Era-badu	Sinhala	LK	Sri Lanka	
11469139	Mandara	Hindi	IN	India	
11469139	Dadap	Hindi	IN	India	
11469139	Anzava		MG	Madagascar	
11469139	Mourouc				
11469139	Atae				
11469139	Bois Inmortel Vrai	French			
11469139	Mapoleona				
11469139	Holocauste				
11469139	Immortel Grand				
11469139	Easter Flower	English			
11469139	Indian Coral Tree	English			
11469139	Dabdab				
11469139	Pignon d'Inde	French			
11469139	Mourouque				
11469140	Red Bead Tree	English			
11469140	Coral Tree	English			
11469140	Mulungu				
11469140	Red Bean Tree	English			
11469140	Bico-de-papagaio				
11469140	Eritrina-molungu				
11469140	Imortelle				
11469161	Archer Dolichos	English			
11469161	Anamilotro		MG	Madagascar	
11469161	Vohifoko		MG	Madagascar	
11469161	Vohiteloravina		MG	Madagascar	
11469161	Vohavavy		MG	Madagascar	
11469167	Geocarpa Groundnut	English			
11469167	Kersting's Groundnut	English			
11469172	Kulthi	Hindi	IN	India	
11469172	Kollu	Sinhala	LK	Sri Lanka	
11469172	Madras Gram	English			
11469172	Horse Gram	English			
11469173	Conchito				
11469173	Siratro				
11469173	Purple Bean	English			
11469174	Wild Bean	English			
11469174	Pois-zombi	French			
11469174	Feijao				
11469174	Pea Bean	English			
11469174	Pois-poison	French			
11469174	Feijao-de-rola				
11469174	Wild Bush Bean	English			
11469174	Latiros De Pasto				
11469174	Habichuela Parada				
11469174	Phasey Bean	English			
11469187	Salazamby		MG	Madagascar	
11469192	Maha-Aswenna	Sinhala			
11469193	Maitsorovy		MG	Madagascar	
11469193	Kitra		MG	Madagascar	
11469200	Jhuhi Ghas	Hindi	IN	India	
11469200	Chatta-ki-Ghas	Hindi	IN	India	
11469203	Sheora	Hindi	IN	India	
11469204	Wild Lucerne	English			
11469204	Ladinala		MG	Madagascar	
11469204	Wal-nanu	Sinhala			
11469205	Tropical Lucerne	English			
11469205	Stylo				
11469205	Brazilian Lucerne	English			
11469206	Townsville Lucerne	English			
11469214	Pannata	Hindi	IN	India	
11469214	Alyce Clover	English			
11469214	Oneleaf Clover	English			
11469214	Alyceclover				
11469215	Vahipasika		MG	Madagascar	
11469215	Amberivatrindolo		MG	Madagascar	
11469215	Tsilavondrivotra		MG	Madagascar	
11469215	Tsindinditra		MG	Madagascar	
11469215	Famafantsambo		MG	Madagascar	
11469215	Vahipasikalahy		MG	Madagascar	
11469218	Gander-lapto	Hindi	IN	India	
11469219	Famolakantsy		MG	Madagascar	
11469219	Kareti	Hindi	IN	India	
11469219	Sarivan	Hindi	IN	India	
11469219	Salwan	Hindi	IN	India	
11469221	Tia Pipi				
11469221	Ea Ea				
11469221	Toharea				
11469221	Piripiro				
11469222	Vahimpatsiko		MG	Madagascar	
11469222	Mandaloderekitra		MG	Madagascar	
11469222	Felantsifotra		MG	Madagascar	
11469222	Ampelatsifotra		MG	Madagascar	
11469225	Tsilavondrivotra		MG	Madagascar	
11469225	Petite Reglisse	French			
11469225	Silavounerivoutch		MG	Madagascar	
11469225	Mandolodiaraikitsa		MG	Madagascar	
11469225	Petit Treff	French			
11469227	Takotsifotra		MG	Madagascar	
11469227	Vahimpatsika		MG	Madagascar	
11469227	Matite				
11469234	Pega Pega				
11469234	Mozote				
11469234	Amor Seco				
11469234	Copal De Coche				
11469234	Zarza Blanca				
11469234	Greenleaf Desmodium	English			
11469234	Beggarlice				
11469234	Desmodium Greenleaf	English			
11469237	Odiozatra		MG	Madagascar	
11469237	Ansotrirano		MG	Madagascar	
11469237	Kijanamborana		MG	Madagascar	
11469237	Pindrano		MG	Madagascar	
11469237	Tsipipidrano		MG	Madagascar	
11469237	Tsindahoromena		MG	Madagascar	
11469237	Sompatsi		MG	Madagascar	
11469237	Famolakantsy		MG	Madagascar	
11469240	Trefle Gros	French			
11469240	Frijolillo				
11469240	Trefle Petit	French			
11469240	Pti Tref				
11469240	Amor Seco				
11469240	Tourlas				
11469240	Heen-undupiyali	Sinhala			
11469240	Kudaliya	Hindi	IN	India	
11469240	Kodiadiamborona		MG	Madagascar	
11469240	Tsimathatrandrivamanitra		MG	Madagascar	
11469240	Trefle Blanc	French			
11469240	Trefle Noir	French			
11469240	Petit Oseille Marron	French			
11469240	Vakacegu				
11469240	Konikoni				
11469240	Acaba Pangola				
11469240	Marlomin				
11469240	Estacal				
11469240	Hierba Cuartillo				
11469240	Alfalfilla De Llano				
11469240	Plati				
11469240	Creeping Tick Trefoil				
11469240	Threeflower Beggarweed	English			
11469241	Amor-de-velha-da-folha-grauda				
11469241	Amor-de-velho-comum				
11469241	Spanish Tickclover	English			
11469241	Silverleaf Desmodium	English			
11469241	Desmodium Silverleaf	English			
11469242	Dikazolahy		MG	Madagascar	
11469242	Sofindambo		MG	Madagascar	
11469242	Savisoa		MG	Madagascar	
11469242	Tsisotrisotry		MG	Madagascar	
11469242	Tsiafadambo		MG	Madagascar	
11469258	Hansia Dafar	Hindi	IN	India	
11469258	Dabra	Hindi	IN	India	
11469262	Mozote				
11469262	Florida Beggar Weed	English			
11469262	Twisted Tick Trefoil	English			
11469262	Sweetheart	English			
11469262	Beggarweed	English			
11469262	Tick Trefoil	English			
11469262	Zarzabacoa Tortuosa				
11469262	Zarzabacoa Junquillo				
11469262	Junquillo				
11469262	Cadillo Pegajoso				
11469262	Cadillo				
11469262	Amor Seco				
11469262	Florida Beggarweed	English			
11469279	Dikazolahy		MG	Madagascar	
11469279	Sofindambo		MG	Madagascar	
11469280	Kona	Sinhala			
11469280	Le Madrecacao	French			
11469280	Madrecacao				
11469280	Quickstick				
11469280	Madriado				
11469280	Madricacao				
11469280	Cacahuananche				
11469280	Madre De Cacao				
11469280	Mata-raton		PA	Panama	
11469280	Gliricidia				
11469280	Quick Stick	English			
11469280	Grow Stick	English			
11469280	Aaron'S Rod	English			
11469280	Lilas Etranger				
11469280	Varita De San Jose				
11469280	Pinon De Parque				
11469280	Pinon Cubano				
11469280	Pinon Amoroso				
11469280	Almacigo Extranjero				
11469280	Madrecacas				
11469282	Prickly Sesban	English			
11469282	Dhaincha	English			
11469282	Dhunchi	Hindi	IN	India	
11469282	Sesbania Pea	English			
11469290	Tamarindillo				
11469290	Papagallo				
11469290	Coronilla Sericea				
11469291	Chittakatti	Tamil			
11469291	Egyptian Rattle Pod	English			
11469291	Common Sesban	English			
11469291	Sesbania				
11469301	Tamarindillo				
11469301	Cafe De La Costa				
11469303	Sinia		MG	Madagascar	
11469303	Kantsakantsa		MG	Madagascar	
11469311	Yeux de Corbeaux	French	MG	Madagascar	
11469311	Voamatora		MG	Madagascar	
11469311	Matora		MG	Madagascar	
11469311	Masogaga		MG	Madagascar	
11469311	Masomamboatorana		MG	Madagascar	
11469311	Peonia				
11469311	Pitipitio				
11469311	Reglisse	French			
11469311	John Crow Bead	English			
11469311	Ojo De Cangrejo				
11469311	Tento				
11469311	Wild Licorice	English			
11469311	Peronia				
11469311	Peronila				
11469311	Licorice	English			
